,Time,Lon,Lat,1mHCPcon,2mHCPcon,1mHCPmag,2mHCPmag,1mPRPcon,2mPRPcon,1mPRPmag,2mPRPmag
1587,6351,149.8077367,-30.284845,93.4,124.0,0.58,2.57,47.2,82.7,-1.09,-4.07
1588,6355,149.807785,-30.2848067,97.5,124.5,0.57,2.54,51.6,86.7,-1.08,-4.07
1589,6359,149.8078317,-30.2847667,96.9,122.1,0.58,2.49,52.6,86.4,-1.07,-4.06
1590,6363,149.8078817,-30.284725,92.5,122.0,0.57,2.47,47.2,80.7,-1.08,-4.07
1591,6367,149.8079317,-30.284685,92.6,122.3,0.58,2.51,47.4,81.8,-1.07,-4.03
1592,6371,149.8079833,-30.2846433,92.1,120.6,0.57,2.48,47.6,81.2,-1.07,-4.05
1593,6375,149.8080333,-30.2846,92.9,123.3,0.56,2.48,47.2,82.7,-1.06,-4.05
1594,6379,149.808085,-30.2845583,91.0,120.7,0.57,2.46,45.8,80.3,-1.05,-4.03
1595,6383,149.8081383,-30.284515,94.4,120.5,0.57,2.42,49.9,84.6,-1.05,-4.05
1596,6387,149.80819,-30.2844717,89.1,121.0,0.56,2.5,43.1,79.0,-1.06,-4.06
1597,6391,149.8082433,-30.28443,90.4,120.5,0.57,2.47,44.6,79.4,-1.06,-4.03
1598,6395,149.8082967,-30.2843867,97.7,123.7,0.58,2.46,52.1,87.5,-1.05,-4.04
1599,6399,149.80835,-30.2843433,98.0,123.4,0.58,2.51,52.8,87.6,-1.07,-4.02
1600,6403,149.8084033,-30.2842983,103.6,130.8,0.59,2.59,56.0,93.0,-1.07,-4.01
1601,6407,149.8084583,-30.284255,106.5,132.1,0.6,2.63,57.1,95.8,-1.07,-3.99
1602,6411,149.8085117,-30.28421,101.9,130.8,0.62,2.67,53.5,89.8,-1.08,-4.01
1603,6415,149.8085667,-30.284165,108.0,135.1,0.62,2.72,57.9,96.6,-1.04,-3.97
1604,6419,149.8086217,-30.28412,105.8,135.4,0.59,2.74,55.4,94.4,-1.07,-3.97
1605,6423,149.808675,-30.284075,106.1,135.4,0.58,2.71,55.3,94.6,-1.08,-4.04
1606,6427,149.8087283,-30.2840283,104.8,132.0,0.59,2.63,56.2,94.0,-1.05,-4.01
1607,6431,149.8087817,-30.2839867,100.4,126.3,0.57,2.6,55.1,88.9,-1.07,-4.07
1608,6435,149.808835,-30.2839433,99.8,128.2,0.57,2.59,52.6,89.7,-1.08,-4.1
1609,6439,149.8088883,-30.2839,110.2,137.5,0.56,2.61,60.0,100.0,-1.07,-4.07
1610,6443,149.80894,-30.2838567,119.8,146.2,0.56,2.67,67.1,110.1,-1.07,-4.1
1611,6447,149.8089883,-30.2838167,120.0,146.4,0.55,2.67,66.7,110.4,-1.1,-4.19
1612,6451,149.809035,-30.2837767,112.2,138.9,0.55,2.69,62.2,102.0,-1.11,-4.23
1613,6455,149.8090783,-30.2837433,115.2,140.7,0.53,2.62,63.8,105.9,-1.09,-4.19
1614,6459,149.80911,-30.2837183,112.8,141.9,0.52,2.55,60.5,102.9,-1.06,-4.16
1615,6463,149.80913,-30.2837017,109.4,139.1,0.51,2.54,57.7,99.1,-1.07,-4.22
1616,6467,149.8091367,-30.28368,110.9,137.8,0.52,2.58,61.3,99.8,-1.08,-4.22
1617,6471,149.8091233,-30.2836583,112.2,134.6,0.57,2.67,64.3,103.6,-1.08,-4.09
1618,6475,149.8090933,-30.2836533,109.6,140.6,0.59,2.75,56.2,100.7,-1.05,-4.03
1619,6479,149.80907,-30.2836667,108.3,140.2,0.6,2.79,55.8,94.7,-1.03,-4.14
1620,6483,149.8090467,-30.2836883,107.4,132.7,0.56,2.63,62.5,97.7,-1.05,-4.17
1621,6487,149.8090167,-30.2837133,110.9,138.5,0.53,2.58,59.2,100.3,-1.05,-4.15
1622,6491,149.8089817,-30.2837417,114.8,142.9,0.54,2.56,61.7,104.0,-1.04,-4.17
1623,6495,149.8089433,-30.2837733,119.1,144.4,0.55,2.63,66.5,109.7,-1.08,-4.21
1624,6499,149.8089017,-30.2838067,116.8,144.6,0.54,2.67,62.6,106.5,-1.09,-4.16
1625,6503,149.8088567,-30.2838417,118.1,145.3,0.55,2.67,64.7,106.7,-1.08,-4.16
1626,6507,149.80881,-30.28388,123.8,148.3,0.56,2.69,69.6,113.7,-1.08,-4.18
1627,6511,149.80876,-30.28392,120.2,145.0,0.56,2.65,66.9,109.6,-1.1,-4.11
1628,6515,149.8087083,-30.2839617,106.4,133.9,0.56,2.54,56.3,94.7,-1.07,-4.1
1629,6519,149.808655,-30.284005,101.1,128.6,0.56,2.53,53.6,89.0,-1.06,-4.1
1630,6523,149.8086017,-30.28405,103.3,132.3,0.58,2.57,53.5,91.6,-1.06,-4.04
1631,6527,149.8085433,-30.2840967,103.8,133.9,0.57,2.62,53.3,91.2,-1.07,-4.06
1632,6531,149.8084867,-30.284145,103.5,135.5,0.58,2.68,51.8,91.4,-1.07,-3.99
1633,6535,149.8084267,-30.2841933,107.5,135.6,0.58,2.62,56.8,95.6,-1.08,-4.05
1634,6539,149.8083683,-30.2842417,102.7,132.7,0.57,2.61,53.0,90.3,-1.07,-4.01
1635,6543,149.8083083,-30.28429,102.9,131.3,0.58,2.61,54.7,91.0,-1.08,-4.04
1636,6547,149.80825,-30.2843383,108.0,135.4,0.58,2.61,58.0,96.6,-1.09,-4.01
1637,6551,149.8081917,-30.284385,100.5,128.5,0.55,2.51,53.2,88.1,-1.07,-4.08
1638,6555,149.8081333,-30.2844333,101.8,126.9,0.56,2.48,55.0,90.8,-1.07,-4.06
1639,6559,149.8080783,-30.2844783,92.0,124.1,0.56,2.48,44.5,79.7,-1.06,-4.08
1640,6563,149.8080217,-30.284525,94.8,123.6,0.57,2.45,48.9,83.2,-1.05,-3.99
1641,6567,149.8079667,-30.2845683,93.6,122.3,0.56,2.41,47.7,82.1,-1.05,-4.0
1642,6571,149.8079117,-30.2846133,96.5,124.9,0.56,2.45,50.1,84.9,-1.05,-4.02
1643,6575,149.8078583,-30.2846583,98.2,129.7,0.58,2.49,49.1,86.9,-1.07,-4.05
1644,6579,149.8078033,-30.2847033,96.9,127.8,0.57,2.47,48.1,85.7,-1.06,-4.06
1645,6583,149.80775,-30.2847483,93.5,122.1,0.58,2.49,48.4,81.9,-1.07,-4.04
1646,6587,149.807695,-30.2847917,96.1,124.0,0.59,2.54,50.7,84.8,-1.06,-4.05
1647,6591,149.80764,-30.2848367,100.3,130.4,0.57,2.56,51.1,89.2,-1.08,-4.02
1648,6595,149.8075883,-30.28488,97.0,127.4,0.58,2.55,48.4,84.9,-1.08,-4.05
1649,6599,149.807535,-30.2849233,99.3,126.0,0.58,2.54,52.3,87.7,-1.07,-4.03
1650,6603,149.8074833,-30.2849667,99.1,127.0,0.57,2.49,51.7,87.1,-1.05,-4.02
1651,6607,149.8074317,-30.2850083,100.4,127.6,0.58,2.52,53.5,89.0,-1.03,-3.98
1652,6611,149.8073867,-30.285045,96.5,124.1,0.59,2.53,50.9,85.1,-1.03,-3.91
1653,6615,149.80735,-30.2850767,95.8,122.4,0.59,2.54,50.1,83.5,-1.01,-3.89
1654,6619,149.8073267,-30.2850983,96.0,121.5,0.59,2.53,51.3,85.3,-1.01,-3.86
1655,6623,149.8073133,-30.2851117,95.3,127.0,0.61,2.56,46.7,83.5,-1.01,-3.9
1656,6627,149.8072933,-30.285115,98.2,127.2,0.62,2.63,50.8,84.9,-1.04,-3.92
1657,6631,149.8072733,-30.285105,101.2,130.1,0.66,2.74,54.0,90.2,-1.03,-3.86
1658,6635,149.8072667,-30.285085,104.5,132.4,0.7,2.87,55.9,93.2,-1.05,-3.87
1659,6639,149.80728,-30.2850633,105.0,134.3,0.7,2.97,52.7,92.6,-1.07,-3.88
1660,6643,149.807305,-30.2850433,96.8,130.4,0.68,2.82,48.3,85.2,-1.05,-3.88
1661,6647,149.807335,-30.28502,89.0,124.0,0.62,2.66,42.1,76.5,-1.03,-3.93
1662,6651,149.80737,-30.284995,84.5,118.5,0.6,2.57,39.9,72.6,-1.02,-3.95
1663,6655,149.8074067,-30.2849667,86.0,119.8,0.62,2.56,41.4,74.4,-1.03,-3.95
1664,6659,149.807445,-30.284935,92.7,121.2,0.61,2.5,48.1,82.0,-1.04,-3.96
1665,6663,149.8074867,-30.2849,91.0,120.2,0.61,2.51,48.3,81.0,-1.05,-4.01
1666,6667,149.8075317,-30.2848633,87.7,118.1,0.6,2.53,43.8,76.4,-1.06,-4.06
1667,6671,149.8075783,-30.284825,89.8,121.4,0.61,2.55,45.0,79.2,-1.06,-4.01
1668,6675,149.8076267,-30.2847867,91.7,123.4,0.62,2.59,46.2,80.4,-1.07,-4.0
1669,6679,149.807675,-30.2847467,91.0,125.6,0.62,2.63,43.8,78.8,-1.08,-4.0
1670,6683,149.807725,-30.284705,96.1,127.5,0.61,2.58,48.3,85.6,-1.06,-3.98
1671,6687,149.807775,-30.284665,89.6,121.9,0.61,2.54,44.3,77.3,-1.05,-4.03
1672,6691,149.8078267,-30.2846217,89.3,121.6,0.6,2.5,43.8,77.4,-1.06,-4.04
1673,6695,149.8078783,-30.28458,93.2,124.4,0.61,2.55,46.1,82.3,-1.06,-4.04
1674,6699,149.8079317,-30.2845367,90.4,122.6,0.6,2.48,44.1,79.3,-1.05,-3.97
1675,6703,149.807985,-30.2844917,89.3,121.8,0.6,2.46,42.9,78.3,-1.05,-4.03
1676,6707,149.80804,-30.2844483,92.7,122.0,0.6,2.46,47.1,82.3,-1.05,-4.01
1677,6711,149.8080933,-30.2844033,88.5,122.3,0.6,2.52,41.2,76.5,-1.05,-4.0
1678,6715,149.8081467,-30.28436,91.3,123.1,0.59,2.54,44.3,80.5,-1.07,-4.01
1679,6719,149.8082,-30.2843167,94.4,125.7,0.6,2.57,48.3,82.9,-1.07,-4.02
1680,6723,149.8082533,-30.2842717,101.5,127.8,0.61,2.61,55.2,90.8,-1.06,-4.01
1681,6727,149.8083067,-30.2842267,98.4,129.6,0.62,2.65,50.3,87.5,-1.05,-3.99
1682,6731,149.8083617,-30.2841833,99.8,131.9,0.62,2.68,50.7,87.5,-1.05,-3.97
1683,6735,149.808415,-30.28414,100.3,130.5,0.61,2.68,51.5,89.8,-1.07,-3.98
1684,6739,149.80847,-30.2840967,94.4,127.9,0.59,2.6,46.8,82.3,-1.06,-4.02
1685,6743,149.8085233,-30.2840517,96.4,127.5,0.6,2.6,49.4,85.5,-1.06,-4.04
1686,6747,149.8085767,-30.2840067,95.6,126.2,0.59,2.55,49.4,84.8,-1.06,-4.04
1687,6751,149.8086317,-30.28396,95.9,127.3,0.58,2.55,48.2,85.2,-1.06,-4.05
1688,6755,149.8086867,-30.283915,95.5,127.4,0.57,2.53,49.1,84.0,-1.07,-4.11
1689,6759,149.8087433,-30.2838717,96.3,127.5,0.55,2.55,49.5,86.1,-1.08,-4.11
1690,6763,149.8088,-30.2838267,113.3,136.9,0.58,2.62,65.8,104.2,-1.09,-4.15
1691,6767,149.8088533,-30.2837833,118.1,142.5,0.58,2.66,67.9,108.6,-1.1,-4.12
1692,6771,149.8089067,-30.28374,111.8,140.7,0.57,2.69,60.5,100.9,-1.09,-4.24
1693,6775,149.8089567,-30.2836983,110.5,137.5,0.56,2.61,61.4,100.9,-1.09,-4.19
1694,6779,149.8090017,-30.2836617,109.9,137.9,0.57,2.61,60.1,99.0,-1.06,-4.16
1695,6783,149.809035,-30.283635,106.3,136.9,0.57,2.6,56.4,94.0,-1.05,-4.16
1696,6787,149.8090433,-30.2836133,107.7,137.1,0.56,2.6,57.6,97.5,-1.09,-4.25
1697,6791,149.8090333,-30.2835933,108.7,138.2,0.56,2.67,57.9,96.5,-1.11,-4.32
1698,6795,149.8090067,-30.2835833,107.3,130.7,0.59,2.79,60.8,98.4,-1.09,-4.18
1699,6799,149.8089817,-30.2835917,109.3,135.0,0.6,2.84,59.4,100.8,-1.07,-4.13
1700,6803,149.8089583,-30.2836083,106.7,136.4,0.59,2.76,57.7,97.2,-1.07,-4.15
1701,6807,149.808935,-30.28363,107.9,138.2,0.55,2.64,56.3,97.0,-1.06,-4.24
1702,6811,149.8089067,-30.283655,108.7,139.5,0.54,2.62,55.7,95.8,-1.05,-4.19
1703,6815,149.8088733,-30.2836817,109.4,138.9,0.56,2.61,57.2,98.4,-1.06,-4.15
1704,6819,149.808835,-30.2837117,108.0,138.4,0.55,2.65,55.4,95.7,-1.07,-4.17
1705,6823,149.8087933,-30.283745,112.6,139.0,0.56,2.71,61.1,101.2,-1.11,-4.21
1706,6827,149.8087483,-30.2837817,114.5,139.8,0.56,2.67,62.9,104.3,-1.09,-4.18
1707,6831,149.8086983,-30.2838217,116.8,140.9,0.55,2.66,65.4,106.2,-1.12,-4.23
1708,6835,149.808645,-30.2838667,120.5,143.6,0.56,2.65,68.7,111.6,-1.1,-4.19
1709,6839,149.8085917,-30.2839117,112.4,138.8,0.56,2.59,61.5,102.2,-1.06,-4.08
1710,6843,149.808535,-30.2839567,107.2,135.5,0.56,2.53,56.0,96.1,-1.07,-4.08
1711,6847,149.8084767,-30.2840033,101.3,130.8,0.58,2.52,52.2,90.7,-1.05,-4.01
1712,6851,149.8084183,-30.28405,98.2,127.0,0.59,2.55,51.3,87.0,-1.05,-4.0
1713,6855,149.80836,-30.2840983,99.6,128.5,0.59,2.55,52.5,88.8,-1.02,-3.98
1714,6859,149.8083,-30.2841467,107.5,133.6,0.6,2.59,58.5,98.1,-1.04,-3.95
1715,6863,149.8082417,-30.284195,101.9,132.6,0.61,2.64,52.0,90.1,-1.04,-3.96
1716,6867,149.8081833,-30.2842417,101.3,132.4,0.61,2.64,51.8,90.0,-1.05,-3.99
1717,6871,149.8081267,-30.28429,98.4,127.8,0.6,2.61,52.0,87.5,-1.04,-3.95
1718,6875,149.8080683,-30.2843367,97.7,125.9,0.6,2.54,52.1,85.8,-1.06,-4.02
1719,6879,149.8080133,-30.2843833,92.1,123.9,0.6,2.54,45.0,81.5,-1.04,-4.0
1720,6883,149.8079567,-30.2844283,89.9,124.3,0.59,2.51,42.6,78.4,-1.05,-4.02
1721,6887,149.8079017,-30.2844733,93.2,123.0,0.59,2.48,46.3,82.2,-1.05,-4.03
1722,6891,149.8078467,-30.28452,94.4,125.0,0.59,2.47,46.8,83.9,-1.03,-4.03
1723,6895,149.8077917,-30.284565,94.0,126.3,0.59,2.49,46.0,83.8,-1.06,-4.02
1724,6899,149.8077367,-30.28461,94.4,127.1,0.59,2.5,45.4,82.5,-1.04,-4.04
1725,6903,149.80768,-30.284655,95.0,124.9,0.6,2.51,47.4,84.8,-1.04,-3.96
1726,6907,149.8076267,-30.2847,96.0,126.7,0.6,2.54,48.3,84.7,-1.03,-3.97
1727,6911,149.8075733,-30.2847433,98.9,130.6,0.61,2.62,48.4,88.5,-1.05,-4.01
1728,6915,149.8075217,-30.284785,96.2,128.0,0.59,2.6,48.5,83.7,-1.05,-3.98
1729,6919,149.80747,-30.284825,97.0,126.8,0.6,2.58,48.7,86.2,-1.06,-3.96
1730,6923,149.8074217,-30.284865,90.9,124.6,0.59,2.59,42.6,78.9,-1.08,-4.03
1731,6927,149.807375,-30.284905,96.2,123.4,0.59,2.54,49.2,86.0,-1.08,-4.05
1732,6931,149.8073283,-30.284945,93.7,121.9,0.59,2.54,48.1,82.8,-1.06,-4.03
1733,6935,149.8072867,-30.2849767,89.2,120.4,0.6,2.54,43.7,78.7,-1.04,-3.92
1734,6939,149.8072567,-30.2850017,87.7,122.1,0.58,2.5,40.9,76.3,-1.04,-3.93
1735,6943,149.8072383,-30.28502,88.1,120.5,0.59,2.54,42.2,77.3,-1.04,-3.94
1736,6947,149.8072233,-30.2850333,93.1,126.8,0.61,2.61,46.1,81.3,-1.06,-3.92
1737,6951,149.8072033,-30.2850367,101.7,131.8,0.64,2.66,53.6,91.8,-1.05,-3.92
1738,6955,149.8071833,-30.2850267,109.0,129.9,0.66,2.81,63.8,99.3,-1.08,-3.89
1739,6959,149.80718,-30.285005,113.7,137.3,0.72,3.0,62.8,102.5,-1.12,-3.88
1740,6963,149.807195,-30.284985,113.6,141.8,0.71,3.08,61.3,102.0,-1.11,-3.93
1741,6967,149.8072183,-30.2849667,112.9,137.9,0.67,2.86,64.4,101.4,-1.08,-3.93
1742,6971,149.807245,-30.2849483,107.5,133.1,0.62,2.68,57.7,97.9,-1.06,-3.95
1743,6975,149.8072733,-30.2849267,92.3,126.4,0.6,2.58,43.7,82.0,-1.04,-3.99
1744,6979,149.8073033,-30.2849,88.8,119.9,0.59,2.54,44.0,77.2,-1.05,-4.01
1745,6983,149.8073383,-30.2848717,93.3,122.0,0.58,2.5,48.0,81.0,-1.05,-4.06
1746,6987,149.8073783,-30.28484,95.3,121.8,0.59,2.54,50.2,84.5,-1.06,-4.06
1747,6991,149.80742,-30.2848033,94.4,121.6,0.6,2.56,49.7,83.8,-1.07,-4.05
1748,6995,149.807465,-30.284765,91.7,123.6,0.61,2.56,45.9,80.3,-1.05,-3.98
1749,6999,149.8075133,-30.284725,94.2,124.6,0.6,2.62,46.9,82.6,-1.08,-4.06
1750,7003,149.807565,-30.2846833,99.5,127.3,0.59,2.6,52.3,88.4,-1.07,-4.02
1751,7007,149.8076183,-30.28464,103.0,128.2,0.6,2.63,55.4,93.1,-1.04,-3.98
1752,7011,149.8076733,-30.2845967,94.2,124.3,0.6,2.57,48.3,82.5,-1.04,-4.02
1753,7015,149.8077267,-30.2845533,93.6,122.7,0.59,2.57,49.0,82.7,-1.06,-4.02
1754,7019,149.8077783,-30.2845117,94.4,124.8,0.58,2.53,48.1,83.6,-1.05,-4.02
1755,7023,149.8078283,-30.28447,95.0,126.2,0.58,2.49,47.1,83.8,-1.04,-4.03
1756,7027,149.8078783,-30.2844283,94.8,125.0,0.57,2.49,47.3,83.7,-1.06,-4.05
1757,7031,149.8079283,-30.2843867,95.6,124.3,0.57,2.46,49.4,84.8,-1.05,-4.06
1758,7035,149.8079783,-30.2843467,94.6,122.3,0.57,2.47,49.4,84.4,-1.05,-4.07
1759,7039,149.8080283,-30.284305,93.1,120.3,0.57,2.46,48.7,82.3,-1.04,-4.05
1760,7043,149.80808,-30.2842633,93.4,122.6,0.59,2.52,48.3,82.4,-1.03,-4.01
1761,7047,149.8081317,-30.2842217,104.7,128.8,0.59,2.6,58.7,95.4,-1.03,-4.0
1762,7051,149.808185,-30.2841783,104.6,134.3,0.59,2.62,54.6,93.6,-1.03,-4.0
1763,7055,149.8082383,-30.284135,101.6,131.1,0.6,2.66,53.2,90.4,-1.03,-3.96
1764,7059,149.8082933,-30.28409,104.3,132.5,0.61,2.67,56.4,93.5,-1.04,-3.95
1765,7063,149.8083483,-30.284045,105.1,134.2,0.6,2.63,55.0,93.7,-1.05,-3.96
1766,7067,149.8084033,-30.284,101.4,131.0,0.59,2.62,52.1,91.0,-1.06,-4.02
1767,7071,149.8084583,-30.283955,99.4,129.3,0.58,2.6,51.5,89.0,-1.04,-4.01
1768,7075,149.8085133,-30.28391,104.3,133.0,0.59,2.58,55.4,93.4,-1.02,-3.99
1769,7079,149.8085683,-30.283865,113.5,137.1,0.57,2.63,63.7,104.3,-1.04,-4.04
1770,7083,149.8086233,-30.2838183,116.2,140.4,0.57,2.6,65.1,106.2,-1.05,-4.04
1771,7087,149.8086767,-30.283775,118.7,142.7,0.58,2.65,67.5,109.3,-1.06,-4.05
1772,7091,149.80873,-30.28373,114.9,140.8,0.58,2.67,63.5,105.3,-1.07,-4.05
1773,7095,149.8087833,-30.2836867,115.7,142.6,0.57,2.7,63.3,104.6,-1.06,-4.08
1774,7099,149.8088333,-30.2836417,113.8,140.3,0.57,2.65,61.9,104.5,-1.05,-4.04
1775,7103,149.8088817,-30.2836017,112.3,139.2,0.58,2.67,60.6,101.0,-1.04,-4.05
1776,7107,149.8089217,-30.28357,112.6,140.7,0.58,2.73,60.9,101.8,-1.06,-4.03
1777,7111,149.80895,-30.2835467,114.4,141.7,0.57,2.74,61.7,103.7,-1.08,-4.06
1778,7115,149.8089583,-30.2835233,114.2,139.6,0.59,2.79,62.8,104.8,-1.11,-4.11
1779,7119,149.8089483,-30.283505,112.1,138.9,0.62,2.89,61.9,102.0,-1.09,-4.05
1780,7123,149.808925,-30.2834967,109.7,137.3,0.64,2.96,59.4,99.3,-1.07,-3.99
1781,7127,149.808905,-30.2835017,109.3,140.5,0.68,3.1,57.8,97.8,-1.08,-3.91
1782,7131,149.8088917,-30.2835167,105.8,137.5,0.69,3.17,56.6,95.8,-1.09,-3.91
1783,7135,149.8088767,-30.2835317,104.7,132.7,0.64,2.97,59.3,94.5,-1.09,-4.0
1784,7139,149.808855,-30.28355,112.1,139.1,0.61,2.83,61.2,100.0,-1.07,-4.03
1785,7143,149.8088267,-30.28357,114.1,144.0,0.61,2.81,61.1,104.3,-1.09,-4.0
1786,7147,149.808795,-30.2835967,114.3,141.6,0.61,2.8,61.9,105.1,-1.06,-4.0
1787,7151,149.8087567,-30.2836267,110.3,143.1,0.61,2.77,56.9,98.6,-1.05,-4.02
1788,7155,149.8087133,-30.28366,113.9,144.8,0.59,2.71,59.7,102.4,-1.02,-4.04
1789,7159,149.8086683,-30.2836983,115.1,142.6,0.6,2.73,63.0,104.1,-1.05,-4.04
1790,7163,149.8086183,-30.2837383,112.6,140.3,0.59,2.74,60.7,102.5,-1.06,-4.08
1791,7167,149.8085667,-30.2837817,115.5,140.9,0.59,2.71,64.3,105.6,-1.08,-4.06
1792,7171,149.8085117,-30.2838267,115.3,139.0,0.58,2.63,65.1,105.0,-1.05,-4.07
1793,7175,149.808455,-30.2838717,116.6,139.3,0.58,2.64,66.3,106.5,-1.06,-4.09
1794,7179,149.8083983,-30.2839183,109.6,138.3,0.59,2.65,57.5,99.0,-1.05,-4.02
1795,7183,149.8083383,-30.2839667,104.3,134.0,0.6,2.6,54.0,93.3,-1.04,-3.97
1796,7187,149.80828,-30.284015,103.1,135.4,0.6,2.64,52.9,91.6,-1.05,-4.02
1797,7191,149.80822,-30.284065,108.4,139.1,0.61,2.65,56.2,97.6,-1.04,-3.96
1798,7195,149.80816,-30.2841133,108.2,136.3,0.61,2.68,57.3,96.7,-1.04,-3.95
1799,7199,149.8081,-30.2841633,107.5,136.9,0.6,2.72,56.4,97.3,-1.07,-4.0
1800,7203,149.80804,-30.2842117,103.1,133.3,0.6,2.64,53.2,91.2,-1.05,-4.01
1801,7207,149.8079817,-30.28426,99.9,129.1,0.6,2.58,50.9,88.4,-1.04,-3.99
1802,7211,149.8079233,-30.2843067,94.1,124.7,0.59,2.51,46.7,82.4,-1.03,-4.03
1803,7215,149.8078683,-30.2843533,97.4,125.6,0.58,2.51,49.1,87.2,-1.05,-4.08
1804,7219,149.8078133,-30.2843983,95.7,124.2,0.58,2.44,49.0,84.9,-1.05,-4.03
1805,7223,149.80776,-30.2844417,96.5,123.3,0.57,2.45,50.3,85.6,-1.03,-4.01
1806,7227,149.8077083,-30.284485,94.9,125.1,0.57,2.49,47.3,85.0,-1.04,-4.01
1807,7231,149.8076567,-30.2845283,91.3,122.1,0.58,2.48,45.6,79.7,-1.03,-3.99
1808,7235,149.807605,-30.28457,91.5,122.5,0.58,2.52,45.9,79.8,-1.02,-3.97
1809,7239,149.807555,-30.2846117,99.3,125.5,0.58,2.54,53.7,89.0,-1.02,-3.95
1810,7243,149.807505,-30.2846517,100.1,130.1,0.59,2.56,51.5,89.2,-1.01,-3.91
1811,7247,149.807455,-30.2846917,93.6,125.4,0.59,2.59,46.7,82.5,-1.03,-3.96
1812,7251,149.8074067,-30.2847333,95.5,125.7,0.6,2.59,48.5,84.5,-1.01,-3.96
1813,7255,149.8073583,-30.2847733,93.1,125.1,0.6,2.59,45.7,82.2,-1.03,-3.97
1814,7259,149.80731,-30.2848117,90.6,124.0,0.6,2.61,44.4,79.6,-1.02,-3.93
1815,7263,149.8072633,-30.2848483,96.3,125.1,0.6,2.59,51.0,85.8,-1.03,-3.96
1816,7267,149.8072217,-30.2848833,91.4,124.0,0.6,2.58,44.8,80.9,-1.04,-3.96
1817,7271,149.8071867,-30.2849133,89.4,123.1,0.61,2.56,43.5,77.5,-1.02,-3.95
1818,7275,149.8071617,-30.2849333,88.3,120.7,0.59,2.55,42.1,77.4,-1.0,-3.93
1819,7279,149.8071483,-30.2849467,90.1,125.1,0.6,2.59,43.6,77.0,-1.01,-3.9
1820,7283,149.80713,-30.28495,93.9,125.4,0.62,2.65,47.3,84.0,-1.0,-3.85
1821,7287,149.8071133,-30.2849433,98.5,134.9,0.65,2.75,47.8,86.0,-1.01,-3.84
1822,7291,149.807105,-30.2849267,98.9,125.3,0.7,2.88,53.6,86.4,-1.0,-3.78
1823,7295,149.8071117,-30.2849067,100.5,127.5,0.73,3.04,52.6,89.6,-1.03,-3.79
1824,7299,149.80713,-30.2848883,100.3,128.3,0.7,2.91,53.1,89.6,-1.01,-3.83
1825,7303,149.807155,-30.2848667,95.7,128.4,0.64,2.73,47.0,84.5,-1.0,-3.84
1826,7307,149.807185,-30.2848433,90.4,123.7,0.62,2.68,43.0,78.0,-1.01,-3.92
1827,7311,149.8072183,-30.2848183,88.6,121.7,0.6,2.6,41.1,76.6,-1.02,-3.96
1828,7315,149.807255,-30.2847883,89.4,122.6,0.6,2.63,42.3,76.7,-1.02,-3.97
1829,7319,149.8072933,-30.284755,94.1,126.0,0.61,2.61,46.9,83.1,-1.02,-3.94
1830,7323,149.8073367,-30.2847217,91.9,125.6,0.61,2.63,43.3,79.3,-1.01,-3.91
1831,7327,149.8073817,-30.284685,89.9,123.7,0.61,2.65,42.2,77.5,-1.0,-3.89
1832,7331,149.80743,-30.2846467,90.9,124.1,0.6,2.59,43.1,79.1,-1.01,-3.96
1833,7335,149.8074767,-30.284605,93.0,122.4,0.6,2.56,46.8,81.0,-1.0,-3.96
1834,7339,149.807525,-30.284565,93.0,124.9,0.59,2.53,46.4,82.0,-1.0,-3.94
1835,7343,149.807575,-30.284525,94.4,124.3,0.58,2.54,47.8,85.1,-1.0,-3.95
1836,7347,149.8076267,-30.284485,91.8,124.8,0.57,2.48,44.6,81.2,-0.99,-3.95
1837,7351,149.8076767,-30.2844433,90.0,124.0,0.59,2.51,42.4,78.5,-1.01,-3.96
1838,7355,149.8077283,-30.2844,91.8,124.4,0.59,2.48,44.7,80.5,-1.01,-3.96
1839,7359,149.80778,-30.2843583,91.7,123.7,0.59,2.49,45.9,81.6,-1.0,-3.93
1840,7363,149.8078317,-30.284315,94.1,126.2,0.58,2.48,46.4,82.2,-1.0,-3.93
1841,7367,149.807885,-30.28427,94.0,123.1,0.58,2.52,48.6,84.7,-0.99,-3.95
1842,7371,149.8079383,-30.2842283,91.8,122.5,0.57,2.47,45.9,81.1,-0.98,-3.95
1843,7375,149.8079917,-30.284185,91.8,123.2,0.58,2.49,46.0,81.6,-1.01,-3.98
1844,7379,149.808045,-30.28414,99.6,127.5,0.6,2.52,52.9,89.3,-1.0,-3.9
1845,7383,149.8081,-30.2840967,101.7,132.6,0.61,2.62,53.0,91.0,-1.02,-3.94
1846,7387,149.8081533,-30.2840517,101.8,137.1,0.61,2.7,48.8,90.2,-1.04,-3.94
1847,7391,149.8082083,-30.2840067,101.7,135.1,0.61,2.68,50.0,90.4,-1.02,-3.92
1848,7395,149.8082633,-30.2839617,104.1,136.0,0.61,2.68,53.7,92.8,-1.02,-3.92
1849,7399,149.8083183,-30.2839167,100.2,135.3,0.6,2.65,48.7,87.4,-1.02,-3.96
1850,7403,149.808375,-30.2838717,105.0,135.9,0.61,2.68,54.4,93.1,-1.01,-3.92
1851,7407,149.8084283,-30.283825,106.7,137.5,0.59,2.69,55.1,95.5,-1.02,-3.97
1852,7411,149.8084833,-30.28378,107.9,140.2,0.59,2.71,55.1,95.7,-1.02,-3.92
