ID,Latitude,Longitude,Accuracy,Time,Data1,Data2 
4177.0,-34.02491686,150.66316453,3.2160000801086426,140754,44107.0,7.62
4179.0,-34.02490217,150.66316819,3.2160000801086426,140755,42913.0,7.62
4180.0,-34.02488938,150.66317525,3.2160000801086426,140756,45458.0,7.62
4183.0,-34.02487588,150.66318397,3.2160000801086426,140757,42149.0,7.62
4185.0,-34.02486112,150.66319433,3.2160000801086426,140758,42866.0,7.6
4186.0,-34.02484665,150.66320297,3.2160000801086426,140759,42654.0,7.610001
4188.0,-34.02482883,150.66320912,3.2160000801086426,140800,43306.0,7.58
4190.0,-34.02480862,150.66321096,3.2160000801086426,140801,43268.0,7.560001
4192.0,-34.02479095,150.66320763,3.2160000801086426,140802,43503.0,7.59
0.0,-34.02477686,150.66319904,3.2160000801086426,140803,7.57,7.59
4195.0,-34.02476702,150.66318667,3.2160000801086426,140804,43438.0,7.57
197.0,-34.02476031,150.66317311,3.2160000801086426,140805,43885.0,7.57
4199.0,-34.02475695,150.6631581,3.2160000801086426,140806,43095.0,7.6
4201.0,-34.02475804,150.66314102,3.2160000801086426,140807,43281.0,7.58
4203.0,-34.02476317,150.66312491,3.2160000801086426,140808,43685.0,7.57
4205.0,-34.02477257,150.66311131,3.2160000801086426,140809,42255.0,7.61
4207.0,-34.02478614,150.66310157,3.2160000801086426,140810,42850.0,7.569999
4208.0,-34.02480287,150.66309708,3.2160000801086426,140811,43099.0,7.58
4210.0,-34.02481885,150.66309688,3.2160000801086426,140812,43216.0,7.58
4212.0,-34.0248343,150.66310113,3.2160000801086426,140813,43403.0,7.580001
4214.0,-34.02484882,150.66310941,3.2160000801086426,140814,43203.0,7.59
4216.0,-34.02486116,150.66311891,3.2160000801086426,140815,43530.0,7.6
4217.0,-34.02487349,150.66312648,3.2160000801086426,140816,43556.0,7.6
4218.0,-34.02488582,150.66313271,3.2160000801086426,140817,43298.0,7.594219
4221.0,-34.0249002,150.66313849,3.2160000801086426,140818,43315.0,7.6
4223.0,-34.0249158,150.66314206,3.2160000801086426,140819,43532.0,7.61
4224.0,-34.02493094,150.66314103,3.2160000801086426,140820,44054.0,7.62
4225.0,-34.02494507,150.66313477,3.2160000801086426,140821,43739.0,7.64226
4228.0,-34.0249554,150.66312457,3.2160000801086426,140822,42843.0,7.619999
4230.0,-34.02496612,150.66311183,3.2160000801086426,140823,42637.0,7.71
4232.0,-34.02498051,150.66309795,3.2160000801086426,140824,43414.0,7.75
4233.0,-34.024994,150.66308585,3.2160000801086426,140825,45127.0,7.63
4236.0,-34.02500697,150.663078,3.2160000801086426,140826,44934.0,7.64
4237.0,-34.025017,150.66307311,3.2160000801086426,140827,44255.0,7.62
4239.0,-34.02502577,150.66306895,3.2160000801086426,140828,44491.0,7.61
4240.0,-34.02503367,150.6630653,3.2160000801086426,140829,43724.0,7.58
4243.0,-34.02504136,150.66306334,3.2160000801086426,140830,44550.0,7.6
4245.0,-34.02504966,150.66306224,3.2160000801086426,140831,44204.0,7.59
4247.0,-34.02505786,150.66306097,3.2160000801086426,140832,43984.0,7.6
4250.0,-34.02507429,150.66305897,3.2160000801086426,140834,44711.0,7.61
4252.0,-34.02508231,150.66305779,3.2160000801086426,140835,44215.0,7.64
6.0,-34.02509028,150.6630566,3.2160000801086426,140836,7.62,7.620001
4255.0,-34.02509854,150.66305561,3.2160000801086426,140837,44994.0,7.61
4257.0,-34.02510686,150.66305488,3.2160000801086426,140838,45117.0,7.6
4259.0,-34.02511546,150.66305455,3.2160000801086426,140839,45117.0,7.61
8.0,-34.0251247,150.66305383,3.2160000801086426,140840,7.62,7.63
4262.0,-34.02513312,150.66305335,3.2160000801086426,140841,43900.0,7.620001
4265.0,-34.02514302,150.66304981,3.2160000801086426,140842,44411.0,7.64
4267.0,-34.02515352,150.66304623,3.2160000801086426,140843,45123.0,7.62
4268.0,-34.02516383,150.66304221,3.2160000801086426,140844,44454.0,7.62
4270.0,-34.02517325,150.66303776,3.2160000801086426,140845,44464.0,7.639999
4271.0,-34.02518141,150.66303393,3.2160000801086426,140846,43631.0,7.614272
4274.0,-34.02518968,150.66302942,3.2160000801086426,140847,45115.0,7.65
4276.0,-34.02519815,150.66302226,3.2160000801086426,140848,43394.0,7.64
4277.0,-34.02520485,150.66301711,3.2160000801086426,140849,44594.0,7.65
279.0,-34.02521116,150.66301432,3.2160000801086426,140850,44944.0,7.62
4281.0,-34.02521842,150.66301203,3.2160000801086426,140851,43799.0,7.62
4283.0,-34.02522515,150.66300889,3.2160000801086426,140852,44038.0,7.6
4285.0,-34.02523159,150.66300678,3.2160000801086426,140853,45372.0,7.61
4287.0,-34.02523748,150.66300409,3.2160000801086426,140854,44629.0,7.61
7.0,-34.02524349,150.66300187,3.2160000801086426,140855,7.61,7.61
4290.0,-34.02525085,150.66299951,3.2160000801086426,140856,45216.0,7.61
4292.0,-34.02525781,150.66299641,3.2160000801086426,140857,45014.0,7.6
4294.0,-34.0252647,150.6629943,3.2160000801086426,140858,45239.0,7.599999
4296.0,-34.02527185,150.66299215,3.2160000801086426,140859,45039.0,7.61
4297.0,-34.0252797,150.66299007,3.2160000801086426,140900,45028.0,7.62
4299.0,-34.02528887,150.66298846,3.2160000801086426,140901,44998.0,7.61
4301.0,-34.02529728,150.66298767,3.2160000801086426,140902,44485.0,7.62
4303.0,-34.02530551,150.6629874,3.2160000801086426,140903,45430.0,7.62
4305.0,-34.02531416,150.66298707,3.2160000801086426,140904,44513.0,7.64
4306.0,-34.02532229,150.66298524,3.2160000801086426,140905,44738.0,7.61
4308.0,-34.02532994,150.66298326,3.2160000801086426,140906,45052.0,7.62
4310.0,-34.02533801,150.66298201,3.2160000801086426,140907,45642.0,7.63
4312.0,-34.02534698,150.66298082,3.2160000801086426,140908,45516.0,7.64
4314.0,-34.02535644,150.6629794,3.2160000801086426,140909,44619.0,7.75
4315.0,-34.02536324,150.66297732,3.2160000801086426,140910,44170.0,7.6299994316
