ID,Latitude,Longitude,Accuracy,Time,Data1,Data2 ,Data1_ave7
244,-34.02489779,150.6631879,3.21600008010864,114140,76,9.2,74.7142857142857
246,-34.02489779,150.66318791,3.21600008010864,114141,75,9.2,74.8571428571429
248,-34.02489781,150.66318794,3.21600008010864,114142,74,9.24,75.1428571428571
249,-34.02489782,150.66318796,3.21600008010864,114143,73,9.26,75.5714285714286
251,-34.02489778,150.66318793,3.21600008010864,114144,75,9.31,76.5714285714286
253,-34.02489776,150.6631879,3.21600008010864,114145,77,9.31,78
254,-34.02489774,150.66318791,3.21600008010864,114146,79,9.32,79.7142857142857
256,-34.02489772,150.66318792,3.21600008010864,114147,83,9.34,81.1428571428571
258,-34.0248977,150.66318792,3.21600008010864,114148,85,9.33,81.7142857142857
259,-34.02489766,150.6631879,3.21600008010864,114149,86,9.33,81.5714285714286
261,-34.02489768,150.66318791,3.21600008010864,114150,83,9.29,82.2857142857143
263,-34.02489768,150.66318791,3.21600008010864,114151,79,9.28,84.2857142857143
264,-34.02489768,150.6631879,3.21600008010864,114152,76,9.27,86
266,-34.02489764,150.66318785,3.21600008010864,114153,84,9.3,86.2857142857143
268,-34.02489761,150.66318782,3.21600008010864,114154,97,9.36,85.2857142857143
269,-34.02489652,150.66318957,3.21600008010864,114155,97,9.36,84.8571428571429
44.34,-34.02490015,150.66319674,3.21600008010864,114156,88,9,84.4285714285714
273,-34.02490525,150.66319975,3.21600008010864,114157,76,9.24,82.7142857142857
274,-34.0249078,150.66320419,3.21600008010864,114158,76,9.23,79.2857142857143
276,-34.02491169,150.66320636,3.21600008010864,114159,73,9.2,75.7142857142857
278,-34.02491113,150.66320941,3.21600008010864,114200,72,9.21,72.4285714285714
279,-34.02490878,150.66321135,3.21600008010864,114201,73,9.21,70.8571428571429
281,-34.0249086,150.6632163,3.21600008010864,114202,72,9.21,69.2857142857143
283,-34.02490913,150.66321886,3.21600008010864,114203,65,9.25,68.7142857142857
284,-34.02490711,150.66322119,3.21600008010864,114204,65,9.25,68.1428571428571
286,-34.02490655,150.66322072,3.21600008010864,114205,65,9.26,67.2857142857143
288,-34.02490506,150.66322132,3.21600008010864,114206,69,9.2,66.2857142857143
289,-34.02490269,150.66322167,3.21600008010864,114207,68,9.2,66.2857142857143
291,-34.02490089,150.66322105,3.21600008010864,114208,67,9.22,66.1428571428571
293,-34.02489976,150.6632195,3.21600008010864,114209,65,9.25,66.1428571428571
294,-34.02489831,150.66321803,3.21600008010864,114210,65,9.25,65.5714285714286
296,-34.02489725,150.66321679,3.21600008010864,114211,64,9.24,65.2857142857143
298,-34.02489663,150.66321606,3.21600008010864,114212,65,9.22,65.2857142857143
299,-34.02489626,150.66321564,3.21600008010864,114213,65,9.21,65.5714285714286
301,-34.02489603,150.6632154,3.21600008010864,114214,66,9.21,65.7142857142857
303,-34.02489592,150.66321527,3.21600008010864,114215,67,9.19,65.8571428571429
304,-34.02489588,150.6632152,3.21600008010864,114216,67,9.21,66
306,-34.0248959,150.66321529,3.21600008010864,114217,66,9.24,66.1428571428571
308,-34.02489589,150.6632153,3.21600008010864,114218,65,9.28,66.7142857142857
309,-34.02489583,150.66321511,3.21600008010864,114219,66,9.27,67.1428571428571
311,-34.02489578,150.66321501,3.21600008010864,114220,66,9.25,67.7142857142857
313,-34.02489577,150.66321493,3.21600008010864,114221,70,9.37,68.1428571428571
314,-34.02489572,150.6632148,3.21600008010864,114222,70,9.37,68.7142857142857
316,-34.0248957,150.66321469,3.21600008010864,114223,71,9,69
24318,-34.02489569,150.66321463,3.21600008010864,114224,69,9.22,69.2857142857143
319,-34.02489568,150.6632146,3.21600008010864,114225,69,9.22,69.1428571428571
21321,-34.02489571,150.6632146,3.21600008010864,114226,68,9.23,69.2857142857143
323,-34.02489571,150.66321453,3.21600008010864,114227,68,9.23,69.2857142857143
324,-34.0248957,150.66321447,3.21600008010864,114228,69,9.23,69.5714285714286
326,-34.02489566,150.66321438,3.21600008010864,114229,71,9.2,69.5714285714286
328,-34.0248956,150.66321427,3.21600008010864,114230,71,9.19,69.5714285714286
329,-34.02489561,150.66321422,3.21600008010864,114231,71,9.19,69.5714285714286
331,-34.02489563,150.66321419,3.21600008010864,114232,69,9,69.2857142857143
333,-34.02489566,150.66321416,3.21600008010864,114233,68,9.28,69
334,-34.02489566,150.66321412,3.21600008010864,114234,68,9.29,68.1428571428571
336,-34.02489563,150.66321407,3.21600008010864,114235,67,9.3,67.5714285714286
44.26,-34.0248956,150.66321404,3.21600008010864,114236,69,9,67
339,-34.02489564,150.66321404,3.21600008010864,114237,65,9.26,67.1428571428571
341,-34.02489571,150.66321403,3.21600008010864,114238,67,9.22,67.4285714285714
343,-34.02489572,150.66321398,3.21600008010864,114239,65,9.17,67.8571428571429
344,-34.02489574,150.66321393,3.21600008010864,114240,69,9.14,68
346,-34.02489576,150.6632139,3.21600008010864,114241,70,9.15,68.7142857142857
348,-34.02489578,150.66321388,3.21600008010864,114242,70,9.15,69.1428571428571
349,-34.02489583,150.6632139,3.21600008010864,114243,70,9.15,69.8571428571429
351,-34.02489578,150.66321383,3.21600008010864,114244,70,9.12,70
353,-34.02489575,150.6632138,3.21600008010864,114245,70,9.13,70.1428571428571
354,-34.02489573,150.66321377,3.21600008010864,114246,70,9.15,70.1428571428571
356,-34.02489571,150.66321372,3.21600008010864,114247,70,9.15,70.2857142857143
358,-34.02489567,150.66321368,3.21600008010864,114248,71,9.14,70.2857142857143
359,-34.02489494,150.66322049,3.21600008010864,114249,70,9.14,70.2857142857143
361,-34.02489266,150.66322159,3.21600008010864,114250,71,9.14,70.2857142857143
363,-34.02489196,150.66321771,3.21600008010864,114251,70,9.15,70.2857142857143
15365,-34.0248923,150.66321365,3.21600008010864,114252,70,9.16,70.1428571428571
366,-34.02489355,150.66320914,3.21600008010864,114253,70,9.16,70.1428571428571
368,-34.02489419,150.6632075,3.21600008010864,114254,70,9.17,69.8571428571429
369,-34.02489562,150.66320681,3.21600008010864,114255,70,9.17,70
371,-34.02489445,150.6632051,3.21600008010864,114256,70,9.15,70.1428571428571
373,-34.02489474,150.66320338,3.21600008010864,114257,69,9,69.8571428571429
375,-34.02489725,150.66320547,3.21600008010864,114258,71,9,69.7142857142857
2376,-34.02490904,150.66320858,3.21600008010864,114259,71,9.25,69.5714285714286
378,-34.02492402,150.66320799,3.21600008010864,114300,68,9.36,69.5714285714286
380,-34.02493545,150.6632051,3.21600008010864,114301,69,9.43,69.2857142857143
381,-34.02494259,150.66320223,3.21600008010864,114302,69,9.41,68.2857142857143
383,-34.02495014,150.66319898,3.21600008010864,114303,70,9.31,67
384,-34.0249596,150.66319682,3.21600008010864,114304,67,9.25,65.7142857142857
44.27,-34.02497016,150.66319532,3.21600008010864,114305,64,9,64.2857142857143
388,-34.02498189,150.66319192,3.21600008010864,114306,62,9.37,62.8571428571429
43390,-34.02499503,150.66318834,3.21600008010864,114307,59,9.44,61.8571428571429
391,-34.02500995,150.66318485,3.21600008010864,114308,59,9.49,61.2857142857143
393,-34.02502677,150.6631795,3.21600008010864,114309,59,9.47,61.2857142857143
44.45,-34.02504295,150.66317266,3.21600008010864,114310,63,9,61.4285714285714
396,-34.02505935,150.66316416,3.21600008010864,114311,63,9.38,62
398,-34.0250773,150.66315439,3.21600008010864,114312,64,9.44,62.1428571428571
400,-34.02509538,150.66314428,3.21600008010864,114313,63,9.47,61.8571428571429
401,-34.02511492,150.66313548,3.21600008010864,114314,63,9.53,61
403,-34.02513566,150.66312769,3.21600008010864,114315,60,9.54,60.2857142857143
404,-34.02515565,150.66312172,3.21600008010864,114316,57,9.57,59.4285714285714
406,-34.02517613,150.66311589,3.21600008010864,114317,57,7.7,58.5714285714286
408,-34.02519721,150.66311027,3.21600008010864,114318,58,7,57.7142857142857
410,-34.02521867,150.66310555,3.21600008010864,114319,58,9.64,57.4285714285714
411,-34.02523811,150.66310153,3.21600008010864,114320,57,9.62,57.5714285714286
413,-34.02525807,150.66309704,3.21600008010864,114321,57,9.56,58
414,-34.02527914,150.6630931,3.21600008010864,114322,58,9.61,58.2857142857143
416,-34.02530145,150.66308881,3.21600008010864,114323,58,9.62,58.7142857142857
418,-34.02532437,150.66308507,3.21600008010864,114324,60,9.68,59.2857142857143
419,-34.02534608,150.66308039,3.21600008010864,114325,60,9.66,60.1428571428571
421,-34.02536545,150.66307553,3.21600008010864,114326,61,9.65,61
423,-34.02538454,150.6630698,3.21600008010864,114327,61,9.6,61.7142857142857
425,-34.02540467,150.66306414,3.21600008010864,114328,63,9.7,61.8571428571429
426,-34.02542669,150.66305865,3.21600008010864,114329,64,9.72,62
428,-34.02545108,150.66305421,3.21600008010864,114330,63,9.77,62.4285714285714
430,-34.02547505,150.66305084,3.21600008010864,114331,61,9.71,63
431,-34.02549824,150.6630464,3.21600008010864,114332,61,9.65,63.4285714285714
433,-34.0255207,150.66304079,3.21600008010864,114333,64,9.64,63.4285714285714
435,-34.02554699,150.66303478,3.21600008010864,114334,65,9.66,63.8571428571429
436,-34.0255743,150.66302798,3.21600008010864,114335,66,9.69,64.7142857142857
438,-34.0256001,150.66302172,3.21600008010864,114336,64,9.7,65.8571428571429
440,-34.02562684,150.66301502,3.21600008010864,114337,66,7.78,66
441,-34.02565326,150.66300596,3.21600008010864,114338,67,7.79,65.7142857142857
443,-34.02567869,150.66299717,3.21600008010864,114339,69,7.81,65.1428571428571
445,-34.02570151,150.66298825,3.21600008010864,114340,65,9.73,64.8571428571429
446,-34.02572489,150.66298159,3.21600008010864,114341,63,7.85,64.7142857142857
448,-34.02574945,150.6629757,3.21600008010864,114342,62,7.76,64.4285714285714
450,-34.02577346,150.66297032,3.21600008010864,114343,62,7.68,63.7142857142857
451,-34.02579621,150.66296539,3.21600008010864,114344,65,9.53,63.4285714285714
453,-34.02581655,150.6629617,3.21600008010864,114345,65,9.52,63.4285714285714
455,-34.0258346,150.66295822,3.21600008010864,114346,64,9.52,64
456,-34.02585276,150.66295584,3.21600008010864,114347,63,9.52,64.5714285714286
5458,-34.02586909,150.66295401,3.21600008010864,114348,63,9.47,64.5714285714286
