,DUALEM,OpenEM,X1,X2,Y1,Y2
13320,3.0468,3.85951,150.662435,150.662435,-34.026065,-34.026065
13321,3.2265,3.9211,150.662445,150.662445,-34.026065,-34.026065
13322,3.36223,3.94442,150.662455,150.662455,-34.026065,-34.026065
13323,3.45119,3.93215,150.662465,150.662465,-34.026065,-34.026065
13324,3.48858,3.8825,150.662475,150.662475,-34.026065,-34.026065
13325,3.46462,3.82831,150.662485,150.662485,-34.026065,-34.026065
13326,3.46313,3.85696,150.662495,150.662495,-34.026065,-34.026065
13327,3.59454,3.9529,150.662505,150.662505,-34.026065,-34.026065
13328,3.75176,4.02927,150.662515,150.662515,-34.026065,-34.026065
13329,3.89243,4.06717,150.662525,150.662525,-34.026065,-34.026065
13330,4.03222,4.08279,150.662535,150.662535,-34.026065,-34.026065
13331,4.1812,4.09531,150.662545,150.662545,-34.026065,-34.026065
13332,4.26082,4.11017,150.662555,150.662555,-34.026065,-34.026065
13333,4.20499,4.09541,150.662565,150.662565,-34.026065,-34.026065
13334,4.15276,4.04763,150.662575,150.662575,-34.026065,-34.026065
13335,4.13927,3.98969,150.662585,150.662585,-34.026065,-34.026065
13336,4.14299,3.92517,150.662595,150.662595,-34.026065,-34.026065
13337,4.14854,3.85237,150.662605,150.662605,-34.026065,-34.026065
13338,4.14494,3.76928,150.662615,150.662615,-34.026065,-34.026065
13339,4.11817,3.67025,150.662625,150.662625,-34.026065,-34.026065
13340,4.04612,3.54266,150.662635,150.662635,-34.026065,-34.026065
13341,3.95653,3.40332,150.662645,150.662645,-34.026065,-34.026065
13342,4.00757,3.38799,150.662655,150.662655,-34.026065,-34.026065
13343,4.11693,3.52411,150.662665,150.662665,-34.026065,-34.026065
13344,4.18584,3.65506,150.662675,150.662675,-34.026065,-34.026065
13345,4.22471,3.72709,150.662685,150.662685,-34.026065,-34.026065
13346,4.24766,3.74097,150.662695,150.662695,-34.026065,-34.026065
13347,4.26235,3.68895,150.662705,150.662705,-34.026065,-34.026065
13348,4.27396,3.53856,150.662715,150.662715,-34.026065,-34.026065
13349,4.28688,3.25322,150.662725,150.662725,-34.026065,-34.026065
13350,4.306,3.00152,150.662735,150.662735,-34.026065,-34.026065
13351,4.33822,3.18784,150.662745,150.662745,-34.026065,-34.026065
13352,4.38774,3.60474,150.662755,150.662755,-34.026065,-34.026065
13353,4.45185,3.97451,150.662765,150.662765,-34.026065,-34.026065
13354,4.5267,4.30868,150.662775,150.662775,-34.026065,-34.026065
13355,4.61297,4.67431,150.662785,150.662785,-34.026065,-34.026065
13356,4.71851,5.13338,150.662795,150.662795,-34.026065,-34.026065
13357,4.85384,5.69477,150.662805,150.662805,-34.026065,-34.026065
13358,4.96871,6.13163,150.662815,150.662815,-34.026065,-34.026065
13359,4.91473,6.03352,150.662825,150.662825,-34.026065,-34.026065
13360,4.75154,5.53009,150.662835,150.662835,-34.026065,-34.026065
13361,4.57668,5.0007,150.662845,150.662845,-34.026065,-34.026065
13362,4.3895,4.53342,150.662855,150.662855,-34.026065,-34.026065
13363,4.18421,4.09459,150.662865,150.662865,-34.026065,-34.026065
13364,3.97096,3.66189,150.662875,150.662875,-34.026065,-34.026065
13365,3.77931,3.25735,150.662885,150.662885,-34.026065,-34.026065
13366,3.65052,2.95714,150.662895,150.662895,-34.026065,-34.026065
13367,3.60646,2.83675,150.662905,150.662905,-34.026065,-34.026065
13368,3.62935,2.87445,150.662915,150.662915,-34.026065,-34.026065
13369,3.68398,2.97985,150.662925,150.662925,-34.026065,-34.026065
13370,4.58528,4.77468,150.661925,150.661925,-34.026075,-34.026075
13371,4.66544,5.02816,150.661935,150.661935,-34.026075,-34.026075
13372,4.71814,5.35445,150.661945,150.661945,-34.026075,-34.026075
13373,4.70746,5.50409,150.661955,150.661955,-34.026075,-34.026075
13374,4.60109,5.20789,150.661965,150.661965,-34.026075,-34.026075
13375,4.4179,4.73218,150.661975,150.661975,-34.026075,-34.026075
13376,4.2196,4.31962,150.661985,150.661985,-34.026075,-34.026075
13377,4.03673,3.98276,150.661995,150.661995,-34.026075,-34.026075
13378,3.87612,3.69357,150.662005,150.662005,-34.026075,-34.026075
13379,3.73893,3.45979,150.662015,150.662015,-34.026075,-34.026075
13380,3.62865,3.33698,150.662025,150.662025,-34.026075,-34.026075
13381,3.57437,3.36738,150.662035,150.662035,-34.026075,-34.026075
13382,3.60578,3.50485,150.662045,150.662045,-34.026075,-34.026075
13383,3.67537,3.67631,150.662055,150.662055,-34.026075,-34.026075
13384,3.75663,3.86389,150.662065,150.662065,-34.026075,-34.026075
13385,3.86206,4.10112,150.662075,150.662075,-34.026075,-34.026075
13386,3.93523,4.37692,150.662085,150.662085,-34.026075,-34.026075
13387,3.85515,4.40101,150.662095,150.662095,-34.026075,-34.026075
13388,3.72038,4.13606,150.662105,150.662105,-34.026075,-34.026075
13389,3.60334,3.90736,150.662115,150.662115,-34.026075,-34.026075
13390,3.49703,3.75263,150.662125,150.662125,-34.026075,-34.026075
13391,3.39777,3.63146,150.662135,150.662135,-34.026075,-34.026075
