DATE,GPS_TIME,GPS_FIX,WGS84_LON,WGS84_LAT,WGS84_ALT,WGS84_HAE,SPEED_KPH,STATION_ID,REMARK,AUX_X0,AUX_X1,AUX_X2,AUX_X3,AUX_X4,AUX_X5,AUX_X6,AUX_X7,AUX_X8,AUX_X9,AUX_X10,AUX_X11,AUX_X12
20180412,75108.64,,,,,,,,,$PDLMA,+13.20,+27.2,+0.0,-5.2,,,,,,,,
20180412,75109,51906,150.6632167,-34.0248233,63.84,86.64,0,0,gps,,,,,,,,,,,,,
20180412,75109.6,,,,,,,,,$PDLM1,175112,+0.1,+0.42,+23.7,-5.62,,,,,,,
20180412,75109.62,,,,,,,,,$PDLM2,175112,+1.6,+4.01,+11.4,-8.34,,,,,,,
20180412,75109.63,,,,,,,,,$PDLMA,+13.17,+27.2,+0.0,-5.2,,,,,,,,
20180412,75110,51906,150.6632167,-34.0248233,63.84,86.64,0,0,gps,,,,,,,,,,,,,
20180412,75110.6,,,,,,,,,$PDLM1,175113,-0.2,+0.42,+23.6,-5.62,,,,,,,
20180412,75110.6,,,,,,,,,$PDLM2,175113,+1.4,+4.03,+11.1,-8.32,,,,,,,
20180412,75110.62,,,,,,,,,$PDLMA,+13.19,+27.2,+0.1,-5.2,,,,,,,,
20180412,75111,51906,150.6632167,-34.0248233,63.84,86.64,0,0,gps,,,,,,,,,,,,,
20180412,75111.6,,,,,,,,,$PDLM1,175114,-0.1,+0.41,+23.7,-5.62,,,,,,,
20180412,75111.6,,,,,,,,,$PDLM2,175114,+1.7,+4.00,+11.2,-8.36,,,,,,,
20180412,75111.62,,,,,,,,,$PDLMA,+13.16,+27.2,+0.0,-5.2,,,,,,,,
20180412,75112,51906,150.6632167,-34.0248233,63.84,86.64,0,0,gps,,,,,,,,,,,,,
20180412,75112.6,,,,,,,,,$PDLM1,175115,+0.1,+0.41,+23.6,-5.62,,,,,,,
20180412,75112.6,,,,,,,,,$PDLM2,175115,+1.5,+4.04,+11.1,-8.32,,,,,,,
20180412,75112.62,,,,,,,,,$PDLMA,+13.16,+27.2,+0.0,-5.2,,,,,,,,
20180412,75113,51906,150.6632167,-34.0248233,63.85,86.65,0,0,gps,,,,,,,,,,,,,
20180412,75113.6,,,,,,,,,$PDLM1,175116,+0.1,+0.41,+23.5,-5.62,,,,,,,
20180412,75113.62,,,,,,,,,$PDLM2,175116,+1.5,+3.99,+10.9,-8.33,,,,,,,
20180412,75113.62,,,,,,,,,$PDLMA,+13.17,+27.2,+0.0,-5.2,,,,,,,,
20180412,75114,51906,150.6632167,-34.0248233,63.85,86.65,0,0,gps,,,,,,,,,,,,,
20180412,75114.6,,,,,,,,,$PDLM1,175117,-0.1,+0.41,+23.6,-5.62,,,,,,,
20180412,75114.62,,,,,,,,,$PDLM2,175117,+1.3,+4.01,+10.8,-8.31,,,,,,,
20180412,75114.62,,,,,,,,,$PDLMA,+13.14,+27.2,+0.0,-5.2,,,,,,,,
20180412,75115,51906,150.6632167,-34.0248233,63.86,86.66,0,0,gps,,,,,,,,,,,,,
20180412,75115.6,,,,,,,,,$PDLM1,175118,+0.4,+0.41,+23.7,-5.62,,,,,,,
20180412,75115.62,,,,,,,,,$PDLM2,175118,+1.5,+4.03,+11.0,-8.38,,,,,,,
20180412,75115.63,,,,,,,,,$PDLMA,+13.16,+27.2,+0.0,-5.2,,,,,,,,
20180412,75116,51906,150.6632167,-34.0248233,63.86,86.66,0,0,gps,,,,,,,,,,,,,
