,Time,Lon,Lat,Reading
428,3155,150.6621417,-34.026275,14.7325
429,3159,150.6621383,-34.0262933,14.7025
430,3163,150.6621317,-34.02631,14.66
431,3167,150.6621167,-34.0263183,14.625
432,3171,150.6621,-34.02632,14.5775
433,3175,150.662085,-34.0263133,14.545
434,3179,150.6620767,-34.0263,14.5425
435,3183,150.6620733,-34.026285,14.56
436,3187,150.662075,-34.02627,14.5925
437,3191,150.66208,-34.0262533,14.6475
438,3195,150.662085,-34.0262367,14.7175
439,3199,150.66209,-34.0262183,14.8
440,3203,150.662095,-34.0262,14.89
441,3207,150.6621,-34.0261817,14.9775
442,3211,150.662105,-34.0261633,15.055
443,3215,150.66211,-34.026145,15.125
444,3219,150.662115,-34.026125,15.17
445,3223,150.66212,-34.026105,15.1775
446,3227,150.662125,-34.026085,15.185
447,3231,150.66213,-34.026065,15.1725
448,3235,150.6621367,-34.026045,15.1475
449,3239,150.6621433,-34.026025,15.1475
450,3243,150.6621483,-34.026005,15.17
451,3247,150.662155,-34.0259833,15.18
452,3251,150.66216,-34.0259633,15.175
453,3255,150.6621667,-34.0259433,15.1675
454,3259,150.6621717,-34.0259233,15.165
455,3263,150.662175,-34.0259033,15.1725
456,3267,150.66218,-34.0258817,15.19
457,3271,150.6621833,-34.0258617,15.185
458,3275,150.66219,-34.0258433,15.19
459,3279,150.6621933,-34.0258267,15.1925
460,3283,150.662195,-34.0258117,15.1725
461,3287,150.66219,-34.0257983,15.135
462,3291,150.6621783,-34.02579,15.09
463,3295,150.6621617,-34.0257867,15.0575
464,3299,150.662145,-34.02579,15.04
465,3303,150.6621317,-34.0257983,15.05
466,3307,150.6621233,-34.0258117,15.0575
467,3311,150.6621167,-34.025825,15.0825
468,3315,150.6621133,-34.02584,15.1175
469,3319,150.6621083,-34.0258567,15.1425
470,3323,150.662105,-34.0258733,15.1825
471,3327,150.6621017,-34.02589,15.2375
472,3331,150.6620983,-34.0259067,15.31
473,3335,150.662095,-34.025925,15.3725
474,3339,150.66209,-34.0259417,15.405
475,3343,150.662085,-34.02596,15.43
476,3347,150.6620817,-34.0259783,15.46
477,3351,150.6620767,-34.0259967,15.48
478,3355,150.6620717,-34.026015,15.495
479,3359,150.6620683,-34.0260333,15.5
480,3363,150.662065,-34.0260517,15.49
481,3367,150.66206,-34.0260717,15.475
482,3371,150.662055,-34.0260917,15.445
483,3375,150.66205,-34.0261117,15.4
484,3379,150.662045,-34.0261333,15.3825
485,3383,150.6620417,-34.0261533,15.3875
486,3387,150.6620367,-34.0261733,15.365
487,3391,150.6620333,-34.0261933,15.3475
488,3395,150.66203,-34.0262117,15.3225
489,3399,150.6620183,-34.0262283,15.28
490,3403,150.6620017,-34.0262367,15.235
491,3407,150.6619817,-34.0262333,15.2
492,3411,150.6619683,-34.02622,15.165
493,3415,150.6619633,-34.026205,15.1325
494,3419,150.6619633,-34.0261867,15.13
495,3423,150.6619667,-34.0261683,15.13
496,3427,150.6619717,-34.02615,15.1275
497,3431,150.6619767,-34.02613,15.1375
498,3435,150.6619817,-34.0261117,15.1375
499,3439,150.6619867,-34.0260917,15.145
500,3443,150.6619917,-34.0260717,15.1675
501,3447,150.6619967,-34.0260517,15.195
502,3451,150.6620017,-34.0260317,15.2325
503,3455,150.662005,-34.0260117,15.2525
