,Time,Lon,Lat,Reading
263,1055,150.6638517,-34.0223733,5.0
264,1059,150.6638433,-34.02241,4.9
265,1063,150.6638333,-34.0224467,5.5
266,1067,150.6638217,-34.0224867,5.6
267,1071,150.6638117,-34.0225283,5.6
268,1075,150.6638,-34.02257,6.7
269,1079,150.6637883,-34.022615,6.5
270,1083,150.6637783,-34.0226583,6.5
271,1087,150.6637667,-34.0227033,7.1
272,1091,150.6637567,-34.0227483,7.5
273,1095,150.663745,-34.0227917,8.2
274,1099,150.663735,-34.0228383,7.3
275,1103,150.663725,-34.0228817,6.7
276,1107,150.6637183,-34.0229183,6.1
277,1111,150.6637117,-34.02295,6.2
278,1115,150.663705,-34.0229767,5.8
279,1119,150.6636967,-34.0230033,5.4
280,1123,150.6636933,-34.0230317,6.1
281,1127,150.6636867,-34.0230617,6.1
282,1131,150.66368,-34.02309,5.5
283,1135,150.6636733,-34.02312,3.2
284,1139,150.6636633,-34.0231517,2.2
285,1143,150.6636533,-34.023185,2.4
286,1147,150.6636417,-34.0232217,2.4
287,1151,150.6636317,-34.02326,3.7
288,1155,150.6636217,-34.0233,5.8
289,1159,150.66361,-34.02334,6.5
290,1163,150.6636,-34.0233833,6.5
291,1167,150.6635883,-34.023425,6.5
292,1171,150.663575,-34.0234667,7.8
293,1175,150.6635617,-34.0235083,7.5
294,1179,150.66355,-34.0235517,7.7
295,1183,150.6635367,-34.0235933,7.7
296,1187,150.6635233,-34.0236367,8.1
297,1191,150.6635083,-34.0236783,8.8
298,1195,150.663495,-34.02372,9.9
299,1199,150.6634817,-34.0237633,10.9
300,1203,150.66347,-34.023805,11.6
301,1207,150.66346,-34.0238467,12.0
302,1211,150.66345,-34.02389,11.7
303,1215,150.66344,-34.0239333,9.1
304,1219,150.6634283,-34.0239783,8.3
305,1223,150.6634183,-34.0240233,8.1
306,1227,150.6634083,-34.0240667,7.4
307,1231,150.6633983,-34.0241117,7.9
308,1235,150.6633867,-34.024155,9.3
309,1239,150.6633767,-34.0242,-71.6
310,1243,150.663365,-34.024245,10.1
311,1247,150.6633533,-34.0242917,10.4
312,1251,150.66334,-34.0243367,11.6
313,1255,150.6633283,-34.0243817,11.9
314,1259,150.6633167,-34.0244283,11.8
315,1263,150.663305,-34.024475,10.7
316,1267,150.6632917,-34.0245217,10.9
317,1271,150.6632817,-34.0245667,10.3
318,1275,150.6632683,-34.0246133,9.4
319,1279,150.6632567,-34.0246567,8.1
320,1283,150.663245,-34.0247,9.1
321,1287,150.6632333,-34.02474,9.6
322,1291,150.6632233,-34.02478,8.1
323,1295,150.663215,-34.0248183,7.2
324,1299,150.6632083,-34.024855,5.9
325,1303,150.6632,-34.0248883,5.6
326,1307,150.6631917,-34.0249233,5.9
327,1311,150.6631817,-34.0249583,6.0
328,1315,150.6631717,-34.024995,6.4
329,1319,150.6631633,-34.0250317,7.5
330,1323,150.6631533,-34.02507,8.1
331,1327,150.6631417,-34.0251083,7.5
332,1331,150.66313,-34.0251483,5.7
333,1335,150.66312,-34.0251883,5.6
334,1339,150.66311,-34.02523,7.2
335,1343,150.6631017,-34.0252717,7.8
336,1347,150.6630917,-34.025315,7.5
337,1351,150.6630783,-34.0253567,6.8
338,1355,150.663065,-34.0254,7.2
339,1359,150.6630517,-34.0254433,6.8
340,1363,150.6630417,-34.0254867,7.3
341,1367,150.6630317,-34.02553,8.6
342,1371,150.6630217,-34.0255717,7.8
343,1375,150.6630117,-34.0256133,7.4
344,1379,150.6630033,-34.0256517,6.8
345,1383,150.6629967,-34.0256867,6.1
346,1387,150.6629883,-34.02572,5.5
347,1391,150.6629817,-34.025745,5.5
348,1395,150.6629783,-34.0257617,5.6
349,1399,150.6629767,-34.0257683,5.1
350,1403,150.6629767,-34.0257683,4.8
351,1407,150.6629767,-34.0257683,5.1
352,1411,150.662975,-34.02577,5.3
353,1415,150.6629733,-34.0257817,5.2
354,1419,150.66297,-34.025795,5.1
355,1423,150.662965,-34.0258133,5.2
356,1427,150.66296,-34.0258333,4.5
357,1431,150.6629533,-34.0258583,4.8
358,1435,150.6629467,-34.0258867,5.3
359,1439,150.66294,-34.0259167,5.0
360,1443,150.6629317,-34.02595,5.4
361,1447,150.6629217,-34.025985,5.9
362,1451,150.6629133,-34.02602,5.7
363,1455,150.662905,-34.0260583,4.9
364,1459,150.662895,-34.026095,4.2
365,1463,150.6628867,-34.0261333,4.3
366,1467,150.6628767,-34.0261717,3.3
367,1471,150.6628667,-34.02621,4.2
368,1475,150.6628583,-34.02625,4.6
369,1479,150.66285,-34.0262883,4.7
370,1483,150.6628417,-34.0263267,5.0
371,1487,150.6628333,-34.0263617,5.6
372,1491,150.6628283,-34.0263933,6.5
373,1495,150.6628217,-34.0264217,6.4
374,1499,150.6628167,-34.0264433,6.0
375,1503,150.66281,-34.026465,6.1
376,1507,150.6628033,-34.0264867,5.6
377,1511,150.6627967,-34.0265083,5.6
378,1515,150.6627917,-34.02653,5.6
379,1519,150.6627867,-34.0265517,4.7
380,1523,150.6627783,-34.0265717,4.7
381,1527,150.6627633,-34.026585,1.7
382,1531,150.6627433,-34.02659,4.0
383,1535,150.662725,-34.0265833,3.8
384,1539,150.662715,-34.02657,4.5
385,1543,150.6627133,-34.0265533,4.5
386,1547,150.6627167,-34.0265367,4.1
387,1551,150.6627217,-34.0265183,3.4
388,1555,150.6627267,-34.0264983,3.4
389,1559,150.6627317,-34.0264783,3.3
390,1563,150.6627367,-34.0264583,3.5
391,1567,150.6627417,-34.0264367,3.4
392,1571,150.6627467,-34.0264133,4.6
393,1575,150.6627533,-34.0263917,3.9
394,1579,150.6627583,-34.02637,4.2
395,1583,150.6627633,-34.0263483,4.0
396,1587,150.6627683,-34.0263267,4.0
397,1591,150.662775,-34.0263067,4.4
398,1595,150.66278,-34.026285,4.4
399,1599,150.6627867,-34.0262617,4.0
400,1603,150.6627917,-34.02624,4.2
401,1607,150.6627967,-34.0262183,4.1
402,1611,150.6628033,-34.0261967,4.0
403,1615,150.6628083,-34.026175,3.8
404,1619,150.6628133,-34.0261517,3.9
405,1623,150.6628183,-34.0261283,4.1
406,1627,150.662825,-34.0261067,3.9
407,1631,150.6628317,-34.0260833,4.3
408,1635,150.6628383,-34.0260617,4.7
409,1639,150.662845,-34.0260383,4.6
410,1643,150.66285,-34.0260167,4.9
411,1647,150.6628583,-34.025995,4.6
412,1651,150.662865,-34.025975,4.7
413,1655,150.6628683,-34.025955,4.7
414,1659,150.6628633,-34.0259367,4.7
415,1663,150.66285,-34.0259233,4.6
416,1667,150.66283,-34.0259183,5.2
417,1671,150.66281,-34.02592,4.7
418,1675,150.6627933,-34.02593,5.1
419,1679,150.662785,-34.025945,5.6
420,1683,150.66278,-34.0259633,4.8
421,1687,150.6627767,-34.0259817,5.2
422,1691,150.6627733,-34.026,5.1
423,1695,150.66277,-34.0260183,4.9
424,1699,150.6627667,-34.0260367,4.2
425,1703,150.6627633,-34.026055,4.5
426,1707,150.6627617,-34.026075,4.6
427,1711,150.66276,-34.0260933,4.3
428,1715,150.6627567,-34.0261133,4.5
429,1719,150.6627517,-34.0261317,4.2
430,1723,150.6627483,-34.0261517,4.2
431,1727,150.6627433,-34.0261717,4.4
432,1731,150.66274,-34.0261917,4.2
433,1735,150.6627367,-34.0262117,4.1
434,1739,150.6627333,-34.0262317,3.6
435,1743,150.66273,-34.0262517,3.8
436,1747,150.6627267,-34.0262733,3.2
437,1751,150.6627233,-34.0262933,3.4
438,1755,150.6627183,-34.026315,3.4
439,1759,150.6627133,-34.026335,4.0
440,1763,150.6627083,-34.0263567,3.5
441,1767,150.662705,-34.0263783,3.6
442,1771,150.6627,-34.0264,3.8
443,1775,150.662695,-34.02642,4.0
444,1779,150.66269,-34.0264417,4.0
445,1783,150.662685,-34.0264633,3.8
446,1787,150.66268,-34.0264833,3.7
447,1791,150.6626767,-34.0265033,4.0
448,1795,150.6626717,-34.0265233,3.8
449,1799,150.6626667,-34.0265417,3.5
450,1803,150.662655,-34.026555,3.0
451,1807,150.6626367,-34.0265583,3.2
452,1811,150.6626217,-34.0265533,3.0
453,1815,150.6626117,-34.02654,3.1
454,1819,150.6626117,-34.0265267,3.5
455,1823,150.6626167,-34.0265117,3.1
456,1827,150.6626217,-34.0264967,2.7
457,1831,150.6626283,-34.02648,2.4
458,1835,150.6626333,-34.026465,2.4
459,1839,150.66264,-34.0264483,2.7
460,1843,150.6626467,-34.0264317,2.8
461,1847,150.6626517,-34.026415,2.3
462,1851,150.6626583,-34.0263967,3.7
463,1855,150.662665,-34.0263767,3.4
464,1859,150.6626717,-34.0263567,4.0
465,1863,150.6626783,-34.0263367,3.8
466,1867,150.662685,-34.0263167,4.0
467,1871,150.6626917,-34.0262967,4.3
468,1875,150.6626967,-34.026275,4.1
469,1879,150.6627017,-34.0262533,3.8
470,1883,150.6627083,-34.0262317,3.5
471,1887,150.6627133,-34.0262083,4.0
472,1891,150.6627183,-34.0261867,3.6
473,1895,150.6627233,-34.0261633,3.4
474,1899,150.6627267,-34.02614,3.8
475,1903,150.6627333,-34.0261167,4.1
476,1907,150.6627383,-34.0260933,3.6
477,1911,150.6627433,-34.0260683,4.0
