,Time,Lon,Lat,1mHCPcon,2mHCPcon,1mHCPmag,2mHCPmag,1mPRPcon,2mPRPcon,1mPRPmag,2mPRPmag
1798,7198,149.8085033,-30.2851733,92.9,122.5,0.44,2.28,47.6,82.2,-0.86,-3.73
1799,7202,149.808475,-30.2851983,92.0,122.2,0.43,2.3,46.5,82.5,-0.84,-3.72
1800,7206,149.808445,-30.2852217,91.4,119.7,0.44,2.31,47.8,81.3,-0.83,-3.67
1801,7210,149.8084167,-30.285245,89.2,120.9,0.45,2.37,43.9,79.7,-0.82,-3.67
1802,7214,149.8083867,-30.2852683,92.2,121.9,0.46,2.39,47.4,80.2,-0.83,-3.65
1803,7218,149.8083583,-30.2852917,91.5,121.2,0.46,2.4,46.1,81.9,-0.81,-3.64
1804,7222,149.80833,-30.2853167,88.8,120.1,0.47,2.4,44.8,77.5,-0.8,-3.64
1805,7226,149.8083,-30.28534,92.2,119.7,0.46,2.37,47.6,80.2,-0.79,-3.65
1806,7230,149.8082717,-30.285365,91.4,120.7,0.46,2.41,46.5,83.3,-0.78,-3.6
1807,7234,149.8082417,-30.2853883,94.2,125.5,0.47,2.44,47.5,81.4,-0.8,-3.59
1808,7238,149.8082133,-30.2854117,96.3,127.4,0.46,2.48,47.8,86.6,-0.81,-3.59
1809,7242,149.8081833,-30.285435,91.8,126.7,0.46,2.52,44.4,80.7,-0.8,-3.58
1810,7246,149.808155,-30.2854583,98.8,130.1,0.47,2.56,50.9,86.7,-0.78,-3.55
1811,7250,149.8081267,-30.2854817,97.9,134.3,0.48,2.62,47.2,88.1,-0.76,-3.46
1812,7254,149.8080983,-30.285505,94.0,131.9,0.5,2.66,44.7,81.4,-0.75,-3.48
1813,7258,149.80807,-30.2855267,102.8,135.1,0.51,2.7,53.2,90.5,-0.74,-3.43
1814,7262,149.8080417,-30.28555,104.3,138.7,0.52,2.7,52.9,93.6,-0.73,-3.4
1815,7266,149.808015,-30.2855733,102.4,136.1,0.51,2.7,52.7,90.6,-0.73,-3.4
1816,7270,149.8079883,-30.2855933,97.5,132.1,0.52,2.7,48.7,86.0,-0.73,-3.4
1817,7274,149.8079667,-30.2856133,95.3,130.1,0.5,2.69,47.7,82.7,-0.73,-3.41
1818,7278,149.8079467,-30.2856283,102.4,134.1,0.51,2.71,52.9,88.9,-0.72,-3.43
1819,7282,149.8079317,-30.2856417,107.0,133.2,0.51,2.69,57.9,97.2,-0.73,-3.4
1820,7286,149.8079183,-30.285655,103.7,138.4,0.5,2.71,50.3,94.0,-0.73,-3.38
1821,7290,149.8079067,-30.285665,100.2,137.6,0.52,2.7,48.2,87.8,-0.71,-3.37
1822,7294,149.80789,-30.28567,102.2,134.8,0.54,2.75,51.4,90.1,-0.73,-3.35
1823,7298,149.807875,-30.2856667,106.2,143.1,0.56,2.81,53.0,92.9,-0.74,-3.35
1824,7302,149.8078633,-30.285655,106.2,133.5,0.58,2.89,60.1,94.0,-0.74,-3.34
1825,7306,149.8078633,-30.28564,110.8,139.2,0.63,2.99,58.4,99.7,-0.72,-3.26
1826,7310,149.8078717,-30.2856267,109.3,143.3,0.65,3.12,57.2,98.1,-0.73,-3.28
1827,7314,149.8078833,-30.2856133,111.1,145.1,0.61,3.15,56.9,97.7,-0.75,-3.34
1828,7318,149.8078967,-30.2856017,110.8,143.6,0.59,2.96,59.9,98.0,-0.75,-3.38
1829,7322,149.8079133,-30.28559,111.6,140.4,0.55,2.82,61.8,100.0,-0.74,-3.44
1830,7326,149.80793,-30.2855767,113.4,142.5,0.52,2.73,63.2,101.7,-0.74,-3.41
1831,7330,149.8079483,-30.2855617,117.3,143.0,0.53,2.72,65.2,107.2,-0.74,-3.43
1832,7334,149.8079667,-30.2855467,114.4,141.7,0.51,2.68,62.4,104.5,-0.73,-3.45
1833,7338,149.8079867,-30.28553,108.1,137.6,0.53,2.69,56.9,99.5,-0.74,-3.46
1834,7342,149.8080083,-30.2855117,95.9,133.4,0.52,2.67,46.1,83.3,-0.73,-3.48
1835,7346,149.8080317,-30.2854933,92.8,128.6,0.51,2.65,44.6,79.1,-0.74,-3.47
1836,7350,149.8080567,-30.2854733,94.4,129.9,0.51,2.64,46.5,81.7,-0.75,-3.44
1837,7354,149.80808,-30.2854517,101.4,131.6,0.51,2.65,53.4,89.1,-0.75,-3.41
1838,7358,149.8081067,-30.28543,101.8,132.5,0.51,2.65,52.5,92.1,-0.75,-3.45
1839,7362,149.8081333,-30.2854083,93.8,131.2,0.49,2.63,44.6,81.1,-0.78,-3.45
