,Time,Lon,Lat,Reading1,Reading2,Reading3,Reading4,Reading5,Reading6,Reading7,Reading8,Anal_1_5
502,3451,150.6620017,-34.0260317,4.7,5.4,0.29,2.21,14.8,8.1,-2.84,-4.06,9.75
503,3455,150.662005,-34.0260117,5.2,5.9,0.28,2.19,15.0,8.4,-2.82,-4.03,10.1
504,3459,150.66201,-34.02599,5.8,5.9,0.27,2.16,15.0,8.6,-2.69,-3.9,10.4
505,3463,150.662015,-34.02597,5.6,5.9,0.23,2.0,14.2,8.5,-2.57,-3.77,9.9
506,3467,150.66202,-34.0259517,5.2,6.1,0.26,1.95,13.8,8.3,-2.52,-3.71,9.5
507,3471,150.662025,-34.0259367,5.3,6.4,0.32,1.91,13.8,8.7,-2.46,-3.65,9.55
508,3475,150.6620283,-34.0259217,5.2,6.2,0.34,1.95,14.2,8.9,-2.49,-3.58,9.7
509,3479,150.6620333,-34.0259033,6.0,6.8,0.38,1.98,14.8,9.4,-2.45,-3.42,10.4
510,3483,150.662035,-34.0258867,6.8,7.1,0.36,1.9,15.0,10.5,-2.41,-3.41,10.9
511,3487,150.66204,-34.0258683,6.0,7.4,0.42,1.99,14.5,10.2,-2.39,-3.36,10.25
512,3491,150.6620433,-34.02585,5.8,8.2,0.52,2.05,14.2,9.3,-2.33,-3.11,10.0
513,3495,150.662045,-34.0258317,6.4,7.3,0.48,1.98,15.0,10.3,-2.38,-3.2,10.7
514,3499,150.6620483,-34.025815,5.9,7.6,0.54,2.1,15.0,10.0,-2.42,-3.07,10.45
515,3503,150.6620533,-34.0257983,5.7,7.8,0.64,2.22,14.9,9.1,-2.45,-3.07,10.3
516,3507,150.6620633,-34.025785,5.6,7.7,0.65,2.39,15.6,10.1,-2.56,-3.06,10.6
517,3511,150.66207,-34.02578,4.6,7.8,0.76,2.49,15.4,9.5,-2.46,-2.89,10.0
518,3515,150.6620733,-34.0257783,5.7,8.1,0.72,2.45,15.7,9.9,-2.5,-2.98,10.7
519,3519,150.6620733,-34.0257783,5.9,7.9,0.7,2.48,15.7,9.9,-2.51,-2.93,10.8
520,3523,150.6620733,-34.0257783,6.1,7.6,0.69,2.47,15.6,9.9,-2.51,-2.96,10.85
521,3527,150.6620733,-34.0257783,5.8,7.6,0.69,2.49,15.7,9.8,-2.5,-2.97,10.75
522,3531,150.6620733,-34.0257783,6.0,7.9,0.69,2.46,15.6,10.0,-2.5,-2.95,10.8
523,3535,150.6620733,-34.0257783,6.1,7.7,0.69,2.44,15.7,9.9,-2.5,-2.97,10.9
524,3539,150.6620733,-34.0257783,6.0,7.8,0.69,2.43,15.7,9.6,-2.49,-2.9,10.85
525,3543,150.6620733,-34.0257783,5.9,7.3,0.68,2.47,15.6,9.8,-2.48,-2.93,10.75
526,3547,150.6620733,-34.0257783,5.8,8.0,0.69,2.48,15.7,9.6,-2.48,-2.9,10.75
527,3551,150.6620733,-34.0257783,5.6,7.8,0.69,2.45,15.8,9.8,-2.49,-2.95,10.7
528,3555,150.6620733,-34.0257783,5.9,7.7,0.69,2.45,15.7,10.0,-2.48,-2.87,10.8
